sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Lahkmen Rymbui,AMLAREM (ST),UDP,0,Graduate,191940765,3265613,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6925,main_election
2,Miani D. Shira,AMPATI (ST),AITC,0,Graduate,88897004,19616408,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6842,main_election
3,Kartush R. Marak,BAGHMARA (ST),IND,0,10th Pass,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6765,main_election
4,Pongseng Marak,BAJENGDOBA (ST),NPP,0,Graduate,7127400,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6949,main_election
5,Sengchim N. Sangma,CHOKPOT (ST),NPP,0,Graduate,8680873,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6820,main_election
6,Rupa M. Marak,DADENGGRE (ST),AITC,0,Graduate,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7074,main_election
7,Brening A. Sangma,DALU (ST),NPP,0,Graduate,160144107,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6847,main_election
8,Dr. Mazel Ampareen Lyngdoh,EAST SHILLONG (ST),NPP,1,Doctorate,27968597,2007040,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6757,main_election
9,Saleng A. Sangma,GAMBEGRE (ST),INC,0,Post Graduate,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6956,main_election
10,Sosthenes Sohtun,JIRANG (ST),NPP,0,12th Pass,196924486,47890545,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6799,main_election
11,Wailadmiki Shylla,JOWAI (ST),NPP,0,12th Pass,11084843,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7132,main_election
12,Rupert Momin,KHARKUTTA (ST),NPP,0,Post Graduate,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6959,main_election
13,Kyrmen Shylla,KHLIEHRIAT (ST),UDP,0,10th Pass,19554360,1563041,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6904,main_election
14,Sanjay A. Sangma,MAHENDRAGANJ (ST),NPP,1,8th Pass,91322630,3859346,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6961,main_election
15,Metbah Lyngdoh,MAIRANG (ST),UDP,0,10th Pass,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6940,main_election
16,Charles Marngar,MAWHATI (ST),INC,0,8th Pass,28422348,921206,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6773,main_election
17,Banteidor Lyngdoh,MAWKYNREW (ST),PDF,0,Graduate Professional,12401290,454100,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6945,main_election
18,Renikton Lyngdoh Tongkhar,MAWKYRWAT (ST),UDP,0,Graduate,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6964,main_election
19,Brightstarwell Marbaniang,MAWLAI (ST),Voice of the People Party,0,Post Graduate,4185662,2251683,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6907,main_election
20,Matthew Beyondstar Kurbah,MAWPHLANG (ST),UDP,0,Graduate Professional,29736265,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6915,main_election
21,Heaving Stone Kharpran,MAWRYNGKNENG (ST),Voice of the People Party,0,Graduate,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6861,main_election
22,Methodius Dkhar,MAWSHYNRUT (ST),Hill State People’s Democratic Party,0,Post Graduate,551000487,23218103,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6972,main_election
23,Ollan Singh Suin,MAWSYNRAM (ST),UDP,0,Graduate,6137427,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6975,main_election
24,Shakliar Warjri,MAWTHADRAISHAN (ST),Hill State People’s Democratic Party,0,Others,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7089,main_election
25,Marthon J Sangma,MENDIPATHAR (ST),NPP,0,Graduate,17388536,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6979,main_election
26,Nujorki Sungoh,MOWKAIAW (ST),UDP,0,Graduate,1873220,1137236,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6863,main_election
27,Ronnie V. Lyngdoh,MYLLIEM (ST),INC,0,12th Pass,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7093,main_election
28,Sniawbhalang Dhar,NARTIANG (ST),NPP,0,12th Pass,453580343,34244582,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6866,main_election
29,Ardent Miller Basaiawmoit,NONGKREM (ST),Voice of the People Party,0,Graduate,14915089,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6909,main_election
30,Mayralborn Syiem,NONGPOH (ST),UDP,0,Post Graduate,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6990,main_election
31,Gabriel Wahlang,NONGSTOIN (ST),INC,0,Post Graduate,8905000,5512404,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6807,main_election
32,Charles Pyngrope,NONGTHYMMAI (ST),AITC,0,Graduate,145684694,5716216,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7063,main_election
33,Adelbert Nongrum,NORTH SHILLONG (ST),Voice of the People Party,0,Graduate,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6872,main_election
34,Thomas A. Sangma,NORTH TURA (ST),NPP,1,12th Pass,38342152,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6838,main_election
35,Abu Taher Mondal,PHULBARI,NPP,0,Graduate Professional,25916852,2018928,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7055,main_election
36,Alexander Laloo Hek,PYNTHORUMKHRAH,BJP,0,12th Pass,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7053,main_election
37,Prestone Tynsong,PYNURSLA (ST),NPP,0,Graduate,122951920,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6875,main_election
38,Dr. Mizanur Rahman Kazi,RAJABALA,AITC,0,Graduate Professional,119213749,6968172,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6826,main_election
39,Limison D. Sangma,RAKSAMGRE (ST),NPP,0,Others,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6827,main_election
40,Coming One Ymbon,RALIANG (ST),NPP,0,10th Pass,238593686,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6885,main_election
41,Remington Gabil Momin,RAMBRAI JYRNGAM (ST),IND,0,Post Graduate,2045000,600000,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6829,main_election
42,Subir Marak,RANGSAKONA (ST),NPP,0,Others,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7109,main_election
43,Pius Marwein,RANIKOR (ST),UDP,0,12th Pass,82243114,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6835,main_election
44,Timothy Dalbot Shira,RESUBELPARA (ST),NPP,0,Graduate,17868119,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7033,main_election
45,Rakkam A. Sangma,RONGARA SIJU (ST),NPP,0,Post Graduate,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6810,main_election
46,Jim M Sangma,RONGJENG (ST),NPP,0,Graduate Professional,14273046,256395,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6770,main_election
47,Ian Botham K. Sangma,SALMANPARA (ST),NPP,0,Post Graduate,9318851,3553847,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7024,main_election
48,Arbinstone B Marak,SELSELLA (ST),NPP,0,Graduate,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6811,main_election
49,Balajied Kupar Synrem,SHELLA (ST),UDP,0,Post Graduate,48839410,976052,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6764,main_election
50,Gavin Miguel Mylliem,SOHRA (ST),PDF,0,Graduate,47308953,974208,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6788,main_election
51,Dr. Mukul Sangma,SONGSAK (ST),AITC,0,Graduate Professional,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7011,main_election
52,Sanbor Shullai,SOUTH SHILLONG,BJP,0,10th Pass,128550506,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7009,main_election
53,Conrad Kongkal Sangma,SOUTH TURA (ST),NPP,0,Post Graduate,140683315,2413208,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6899,main_election
54,Santa Mary Shylla,SUTNGA SAIPUNG (ST),NPP,0,Graduate,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6911,main_election
55,Jimmy D. Sangma,TIKRIKILLA (ST),NPP,0,12th Pass,8843366,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6837,main_election
56,Damanbait Lamare,UMROI (ST),NPP,0,10th Pass,52490698,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6784,main_election
57,Dr. Celestine Lyngdoh,UMSNING (ST),INC,0,Post Graduate,,,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6778,main_election
58,Paul Lyngdoh,WEST SHILLONG,UDP,0,Post Graduate,28127590,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=7121,main_election
59,Marcuise N Marak,WILLIAM NAGAR (ST),NPP,0,12th Pass,37274332,0,https://www.myneta.info/Meghalaya2023/candidate.php?candidate_id=6767,main_election
